positive	done revising - gonna relax for the rest of my glorious sunday and think of the lovely portugese woman of my dreams - bye bye ,,,
positive	"rainy, chilly day.. dishwasher &amp; laundry humming, about to prep ingredients for a banana bread.  ",,,
positive	"@DEW_me BAHAHAHA! Yes, it's posted on here. Go to ktsummer's page. She has a couple of good pictures. ",,,
neutral		Softball sunday! ,,,
positive	yes this is a great song  ? http://blip.fm/~6h1eh,,,
positive	Survivor tonight for three hours ! ,,,
positive	mummy brought me food! and i didnt ask her too yet. ,,,
positive	"@HarunoSakura awww that's awesome ^-^ lmfao! XD Sakura-chan..ur really hillarious u kno ^^ *smiles, giggling gently* and btw! nice pics ",,,
positive	"@gabi_s2_20 yeh look at your direct messages on the side and ill send it, send urs.. ",,,
positive	new song up tonight ,,,
positive	@lavidacobra got it.  i'm about to twitpic monday being adorbs.,,,
positive	hi tweeties ! ,,,
positive	@musikhed and u should finish..do u need a little chicken for motivation...on me ,,,
neutral		@MRJELLYBEANZ lolz i know right? ,,,
positive	Good morning!  the sun is out and its goin to be a glorious day in the Pacific Northwest! ,,,
positive	@LivieeLeeJones hey hows ya?? wot u been up 2 today? hope u r havin a gd day  ive nearly memorised one of ma assessments 1 down 1 to go!,,,
positive	all i want to do is lay in bed and watch gossip girl. but no...gotta go to work. OH but i have an interview tuesday!!  as a photo editor!,,,
positive	FInally going to start building my new mountain bike today.  Also on the list is toy painting and planting a little tomato plant ,,,
positive	is with danny ,,,
positive	@duduDuyen i know! i love britain's got talent  who's your favorite this year?,,,
positive	@futuredirected @studentactivism thanks ,,,
positive	@SheGotItSheBadd  yes i did lol ,,,
positive	"Had a plaid shirt on today, @macpowell would have been proud! Changed it tho for something very lady-like and feminine.  I feel pretty, oh",,,
positive	"is lala around, Watching my nieces today&lt;3 ",,,
positive	@Wossy OMG your dogs are so adorable........I love the check coat....very stylish!!! ,,,
positive	R boutcher you gotta help me get certs so I can VPN to the office. . .please.  ,,,
positive	LOL @ failblog.org  I need to do some work :/,,,
positive	Have'nt been to the cinema for ages ........... quite looking forward to it now. If I'm tweeting at about 9pm - you know it's SHIT LOL ,,,
positive	@tshirtdart (...) perhaps set something on fire!&quot; ,,,
positive	.....have fun and enjoy your evening  I'm outta here! JML xx,,,
neutral		@willem138 What happened to Dave?  ,,,
negative	"I really should be doing something more productive, why am I not there yet? ",,,
negative	"@HilaryJ Not sure, but I CAN tell you what happens to a pre-chilled watermelon that you leave in your car  *in TX* for a week!   NOT GOOD ",,,
negative	Just got a call from my Realtor saying I have another showing on Sunday. No offers yet  but at least there is a lot of interest.,,,
negative	#DaffaSatriya Rieke Diah Pitaloka criticism Jokowi Problem Indonesian Foreign Workers: anggot ... http://t.co/RAEI09JQuP #NewsUpdate #Today
positive	"@PauloSousa i told you, that it would be amazing! creds to me  which song did you sing?",,,
positive	Finally updated my myspace and hide my last login for relief.  I'm also invisible now....   No fear of signing on to myspace anymore. ,,,
positive	@coldflame95  well i think you are nice  im straightening my hair xD^^ what kind of video?,,,
positive	@writeinink I LOVE it. Samsung Rant is a great phone! Especially if it's the purple version. Heh. ,,,
positive	@MikeMathia good for you. sleep tight then wake up freshly ,,,
positive	"@on3nightstan Finished one campaign on L4D, it's fun! Took about an hour I think. Really want a copy of X3:TC, just my kind of game. ",,,
positive	"@SarahWisbey I was for a short time, but I'm here now girlfriend! ",,,
positive	@jasdeep At times I like being lonely but most of the times I like company of my loved ones. ,,,
positive	"Ok, fine..back to reality. Going to cook up some breakfast for my babies. Hubbies at work...I miss him. Tweet to you later.  ",,,
positive	"Back from church, chilling at home reading eclipse ",,,
positive	Going Now Twitters ly x Hills Tonight ,,,
positive	@Rosellyanna lol don't worry about it ,,,
positive	Screw history. Studied enough for today. Going to watch tv now ,,,
positive	cedar point in 2 days  can't wait!,,,
positive	@chelseasek I should be back in a couple hours. ,,,
positive	@angiesns A) playing system of a down loud is not a NEW love and B) you would love swalllowing a harmless puppy ,,,
positive	@misskatiekay I broke in to your spa last night. Thought of you. Don't know where you live though.  nor do I have your #,,,
positive	@theroxy You don't deserve bad reviews! I Yelped for you. ,,,
positive	@addie5355 Addie!!!! I won't make fun of u when u talk about lost... ,,,
positive	@eske Really liking it!!  And btw: no plans for July 7th yet so I'll see you there ;),,,
positive	@ashsimpsonwentz @petewentz aww cute  happy anniversary you two ,,,
positive	@jordanhowell thanks ,,,
neutral		"@Sky_Bluez &quot; can't believe I got to talk to him&quot; Did you discuss politics?  Never mind.  We've had this talk before, right?  ",,,
positive	"@bluebonnetfield awesome!  and roses actually remind me it's time to get the garden going full force for this year, if I want to enjoy it ",,,
positive	&quot;Extras...Orlando Bloom&quot; there I found it for you  He's ACTING btw  http://snipurl.com/i7jvu,,,
positive	At the Apple store in Pioneer Place getting the ear speaker on my iPhone replaced! ,,,
positive	"Leaving the Keys. Hung with some of those BSB and NYSYNC boys the last few days. Ah, such a fun time! Pics coming soon! ",,,
positive	I finished the damn work!!!!! ,,,
positive	@JanSimpson I am excited.  as always,,,
positive	@Adeline604 My mom always said I was the reason for the fireworks - yea right. ,,,
positive	"@inventrix Oh, like that.  I just might. (I don't think I've been in more than two fights ever, though..)",,,
positive	@imogeneANDannie uh huh. I swear he must be a drug dealer or something. ,,,
positive	I kinda want a nap... I eat food and want to sleep. It's a sickness!!  #food,,,
positive	What a beautiful day! Looks like the sun has decided to finally make an appearance ,,,
neutral		@ivoryventuraa The Xenon! I got AT&amp;T! wooot!  hows palm springs?,,,
neutral		Bye - LEARN ANYTHING ? I Did  http://bit.ly/1AJJGU  Thank You Father - Good Lord Thank You SELAH,,,
positive	I recognize myself in the mirror today and successfully weaning self off percacet ,,,
positive	falling in love with you!!! &lt;3 thnks 4 the rosee ,,,
positive	@agustinvignale welcome ,,,
positive	spending the day with my brando! ,,,
positive	windy day outside.. nice though.. no blackflies -- too cold for them ,,,
positive	"good things are happening you guys ;)  ill go into more detail later, but it has to do with a TV show and my video ",,,
positive	"Well, i had an interesting night last night.  How about you?",,,
positive	"@casweetcaroline congrats, Carly!!  ",,,
positive	"you can pay for school, but you can't buy class ",,,
positive	Nap till the Blackhawks game ,,,
positive	Eating With Matt ,,,
positive	Brazilian Blowouts ,,,
positive	@notmonica I sent @erinnlewis &amp; @limegreenvw111 home with something for you. ,,,
positive	"P.S. I am wearing the same exact thing I wore yesterday/slept in. Mmm, crusty. ",,,
positive	At bekahs house ,,,
negative	@wick0 if you would live here you would hate it..no sun..my skin looks pale as cheese..so we call it in germany...k?seblass ,,,
positive	Hey pip  http://twitgoo.com/486p,,,
positive	More Servlet Development on the Mac. Maybe some Scala ,,,
positive	@thomasfiss woah woah hey hey. dont be messin' with Thomas. if u dont bak off u wont c lite again. u tell him thomas!  lol,,,
positive	I am going to watch some movies ,,,
positive	I love homemade breakfast every morning ,,,
positive	@debbieFletcher Did You havee a Good Day today ?? i did A Dancing Competion And Came 1st !!  x,,,
positive	@joemaclover cafepress.com it's already made ,,,
positive	Having Lunch with the other PT at Atrium ,,,
positive	wondering is the film Angels and Demons worth watching..Hmm let me know twitters!  xxx,,,
neutral		And now I'm hungry!  ??,,,
positive	@InMyPants I BET! ,,,
positive	"for everyone competing at star systems in rochester today, i wish u the best of luck ",,,
positive	@nicole0415  lol I didn't say anything  but good luck!  you'll be fine. Give Jonathan an extra hug from me!,,,
positive	watching &quot;kimora: life in the fab lane&quot; ,,,
positive	@RealLadyGaga my fav. song from you is poker face i love it ,,,
positive	@selenagomez  That you have a nice day ,,,
positive	"@Mark_H WOW! OK, I'm feeling motivated now. ",,,
positive	I've decided that the only way to get through my husbands deployment is to stay busy... In english that means shoppin for me and the boys ,,,
positive	@loisyoung92 http://www.fanfiction.net/u/1911584/XTimeGirlX &lt;&lt;&lt; read the funny things to do in an elevator bit ,,,
positive	@PerezHilton tweethearts  LOL,,,
positive	@KelleyCabbana ive heard about it ,,,
positive	Can't wait to see the Lost finale tonight. Going up to cousins to watch it with a few beers. ,,,
positive	"watching the 2nd half of prison break, good times ",,,
positive	In a non-violent manner of course.  My dad could've solved this days ago since we have the artillery to do so.,,,
positive	@jonubian  we all have our moments,,,
positive	@raybooysen ah but no one ever knows if I'm serious or not about preparing or lack thereof ,,,
positive	"@nick_harris I was a bit short stacked at the time (probably about half average stack), but any double up is a good one! ",,,
positive	@thebrowncoat firefly man... welcome back ,,,
positive	Lunch is almost over which means i'm half way done with work. ,,,
positive	thinking nobby nics would have been a better choice of tyre today. Conti Mtn Kings were slipping all over the place  #mtb,,,
positive	"@BoringBoo Until @twitter brings back our #EVERYONEbutton, access PT @ http://twitter.com/public_timeline or link in btm of Settings.  ",,,
positive	Steinhausen was good        i miss you,,,
positive	Har just bastat. ,,,
positive	@ChantellePaige Happy Twitterversary! Have a great day. ,,,
positive	@jonasbrothers http://twitpic.com/5cmep - only six days *-* brazil  ,,,
positive	is almost back ,,,
positive	"@forevershadow They'll send me an MP3 next week, &amp; I'll post the link to that. It wasn't as bad as I'd anticipated. ",,,
positive	"@Kurayumei re stemstell those are bold statements, but an interesting one -so I can dig it ",,,
positive	Mm pop tarts  its not a doughnut but it'll do! :-P,,,
positive	Tired---but another successful mini-triathlon ,,,
positive	@jonasbrothers http://twitpic.com/5cmep - have fun guys! ,,,
neutral		@ridgehkr But- WHICH NOVA?  ,,,
positive	ronnie's back in the world. HAY! ,,,
positive	@Robin_09 I'm gonna have to seiously reconsider this follow.... ,,,
positive	Back in Austin. ,,,
positive	@Babycuddlez Just saying good luck with building up your followers ,,,
positive	@npm83 ome! I am so hungry! I'll take some pizza! ,,,
positive	watching The Grifters...how I love John Cusack. Waiting on the baby to get here ,,,
positive	@Aleksandr_Orlov thanks to you i have found many play friends from your website. Thanks ,,,
positive	I have a feeling that Green Day will dominate once again. I cant wait ,,,
negative	OUCH!!!!!!!!!!!!!!!.........that really hurt!!! ,,,
negative	@arikhanson I think YOUR blog should've been on the list ,,,
negative	"@ACMcWhale really good, but it's definitely not a 12's. So many people getting burned alive ",,,
negative	@sunleo727 I'll stop by for a bit when I'm off.  But have to rush to rehearsal - no quiet for me tonight.  ,,,
negative	@JonasBrother_NJ Oh! I'm only in my 7   I just joined Twitter a few days ago....,,,
negative	@AnimalBehavior_ sorry  i dead ass was gonna do that,,,
positive	"@iphigenie Um... sure  And you're welcome. My gushing was somewhat hampered by the 140 char limit, but maybe that's just as well...!",,,
positive	@AbeChallah PVD in august beats all ,,,
positive	HAHA! i'll take that one back! I kept hitting the same button 611 times after the picture was already saved.. ANYWAY! theres the pic ,,,
positive	Driving to yorkville while blasting A Day To Remember in the car. After that I'm going shopping  TEXT ME!,,,
positive	I was sharing a painful part of my past in order to encourage someone that no matter how bad it gets there's always hope. ,,,
positive	knackered and about to enjoy a cheeky glass of wine ... good weekend though! ,,,
positive	counting the days till summer ,,,
positive	@hey_molly Regina Spektor has a new single out! It's amazing! (: Can you put it on my CD? ,,,
positive	@gimbat You go Gimby! Keep up the great work and thanks for taking the time to twitter all the updates. Really appreciate it ,,,
positive	Flying up to SFO to bring the NY Mets to LA ~ I'm their charter flight attendant ,,,
positive	@dannymcfly Did You havee a Good Day today ?? i did A Dancing Competion And Came 1st !!  x,,,
positive	"Almost Done With School. I Need To Leave This 8th Grade Hell Hole  Hahahaa! But, Excited For Disneyland With Everyonee",,,
positive	Today I'm worked on phorum... hard work... but... ENJOY the WEBSITE&amp;Phorum ;-) ,,,
positive	@hannahstweets I KNOW!  ITS GONNA BE AMAZING! HAHA!,,,
positive	Holy COW the veronicas are following me on twitter  ,,,
positive	"@Mascarad So cool! Where have you been exactly? Dance floor? I like Moldova, Estonia and Israel most of all  Songs are just amazing!",,,
positive	@shayes287 at times ,,,
positive	@LucyKD That's the best way - I got 10/10 for mine from the kids earlier ,,,
neutral		LOL you thought i'd damage it!? i'm asian! i'm very careful with things. ,,,
positive	"Only 18 exams left, then PROM  can't wait",,,
positive	" Tonights schedule--event report, WoW, #shivmiketowersinthelung",,,
positive	Woke up far too early this morning. But it should be a good day. ,,,
positive	"Printed pictures, ran, brothers game  last night was fun and todays chiiiiilll",,,
positive	"@antVE @sierraVE TODAY, it has been a year since we've met in new hampshire. ",,,
positive	@TateWilliamson ha I didn't! I'm going to tan instead ,,,
positive	@PhilippaJane even in California its 10 am already ,,,
positive	@Captainwalker It is indeed! Thankss  x,,,
positive	now i taking a beauty shower ,,,
positive	appendectomies through the mouth ,,,
positive	@kellbell68 OMG U crack me up on all tweets today  And YES the roses were for you but I saved a special long stem one too @--&gt;--&gt;---------,,,
positive	@tommcfly Did You havee a Good Day today ?? i did A Dancing Competion And Came 1st !!  x,,,
positive	http://twitpic.com/5de6n - Chinese Wall - Xu-Ling was walking the stairs and I made a quick panorama ,,,
positive	"@FizzyDuck you've really made me laugh today, thank you, that's the reason I use twitter ",,,
positive	@crispywaffle @quantastic I'm actually working on a DIY light tent setup. ,,,
positive	is waiting for her tea mmm chinese...my diet is ruined ,,,
positive	"@trent_reznor.. Happy Birthday Trent!!! You're amazing, i freakin love you  hope you have a great day!",,,
positive	omg the jonas brothes are coming to peru! yay! ,,,
positive	@rachelsuzannee :O haha! well everyone has an opinion dont they  x lol x,,,
positive	"@tattooedLPN ha!! Yea, I'll miss u guys..just a little ",,,
positive	"@kittibell :p oooh was this with the &quot;Triple F&quot;? that's fit family friend :p trust me, the name'll catch on ",,,
positive	ahhh herclues should drown out the voice of my mother ,,,
positive	I love it when my 2 yr old sings songs he learned in school... Some of them I never heard b4 but they still make me smile  yeah I'm corny,,,
positive	@harrymcfly Did You havee a Good Day today ?? i did A Dancing Competion And Came 1st !!  x,,,
positive	@jazzwerewolf Well done. 4th sounds pretty good. My only exercise today was cleaning the decking in the back yard ,,,
positive	I love my new apartment...and the fact that there's only like 9 more hours til...... ,,,
positive	New!  Warmth on demand.  http://www. klymit.com click on Klymit In Action to see how the  tech works.  &amp; welcome @klymit to twitter! ,,,
positive	@oXamandaXo During The Day If I Have It Off ,,,
positive	@DollyMonroe Yeah! I had SO Much fun last night! I'm super glad it went down.We'll do it again soon and def Kirsten has to be there  &lt;3,,,
positive	hi my name is alyssa and im so gay because i laugh like an 80 years old woman whos been smoking all her life. /WEEZ WEEZ WEEZ  lelelelele,,,
positive	@smart0y haha nice to know... Bon appetite! ,,,
positive	http://bit.ly/uvQF9    Seems like I'm in a beer-song mood today...Though I prefer *Guinness* ,,,
positive	@Jfive23 I have a show ,,,
positive	Just watched a couple of episodes of family guy- feeling slightly better now ,,,
positive	"@HanSpam yay  ohh, do u mean i shouldnt want the person, who of course i want to, to write that about me?",,,
positive	"@Triservices Thanks mate, I'll tell her the Navy boys were looking out for her. ",,,
positive	"@element27 working..thats about it,whens the next road trip ",,,
positive	worked half-Sunday on 1 button and 10 lines of CSS. time for some break! ,,,
positive	"@MissTMotional death @ spc rocking it now, and UGLY too. ughhh i hate you. ",,,
positive	"@djblord im really not drinking, Im actually working been up a while that's all..  PEACE (echoes)",,,
positive	"Hey, @ZackTeibloom are you serious? I'd love to do a guest post for Festival Crashers! DM me the details. Glad you enjoyed the tips. ",,,
positive	"At the gym, so far unnoticed ",,,
positive	@backstreetboys Looking Sexy??? We wanna see that!  But have fun there ,,,
positive	@tappmeister I can't keep away from you  nah we are always going just out of London walking ;),,,
positive	BOOM BOOM POW ,,,
positive	just read my previous post.  obviously i do not have a degree in grammar. ,,,
positive	@dougiemcfly Did You havee a Good Day today ?? i did A Dancing Competion And Came 1st !!  x,,,
positive	@emoisforluvers haha. DKM were in my dream. ,,,
positive	@Shedletsky *Crosses Fingers* Please let one of those be a hammer! ,,,
positive	@chelseyerin that is correct  u ain't know?,,,
positive	"TODAY is my 2 month TWITTER anniversary! @ Pllikk, you were follower 14,000!     My message to ALL of YOU ... http://twitpic.com/56kmr",,,
positive	Going to Tom's to watch The Godfather - be back soon ,,,
positive	lunch at Kanpai and now a nap! yay ,,,
positive	@SyafinazSaifu i want to go karaoke too. sooooo badddddddd ! hahahha. syafinaz... thank u urut mak saya. hahahahah ,,,
positive	"@thunt27 I can share, NP. ",,,
positive	just working on some tracks for the album...and thinking up a theme as well... god im really wired off these monster energy drinks lol ,,,
positive	"@beznee try uber twitter, its pretty good. you just have to search for it on google on your browser ",,,
positive	@KhloeKardashian LOVE Joel Osteen. Can't wait to visit his church in TX when I move ,,,
positive	@jenjones1976: you can change your twitter settings so u don't get tweets in the middle of the night....sorry ,,,
positive	"Okay, listen up: I'm rehearsing Guys and Dolls, in the chorus this year as a 'lady of the night', rehearsals going well, opens Weds.  xx",,,
positive	"Going away for a bit, while I reinstall ",,,
neutral		@MathiasOlofsson Going to white castle? ,,,
positive	is extremelly tired and is happy that this will be the last week of school then off for a week ,,,
positive	I like reeling in the years......it's a good programme!! ,,,
positive	"@Admance Precisely mutual, very relaxing!  Thanks for sharing that awesome article!  You have nice info products (topics) your marketing",,,
positive	"@SelfishMom Amen! You shouldn't have to walk on eggshells when posting to any email list. Do yourself a favor, ignore the complainers. ",,,
positive	@deaaaa http://bit.ly/vfUd  ,,,
positive	"@DDubsTweetheart Nope, nothing from him yet. Maybe tomorrow. ",,,
positive	@souleyes65 @souleyes65  back at ya girl! have a great day!,,,
positive	@mayorsam i agree-  noodles r essential 2 life. rn't most noodles composed of 90% H2O?..c its all making sense now. ,,,
positive	Going to bellview again! =D Oh yeah! Bro Lee Stoneking is excellent. ,,,
positive	@mileycyrus aww your such a swt heart miley! ,,,
positive	@dazzleme18 that's a great idea!  hmmm... Anoop cupcakes? like we'll spell ANOOP DESAI on 10 cupcakes?,,,
positive	@tiffymoreee i thought so ,,,
positive	@simonhood1  my heart goes out to you in the loss of your dear Granny.    please try to remember all of the good things about her today ,,,
positive	@djackmanson Thanks for the link. Definitely bookmarking this. ,,,
positive	is off to mum and dads for a great sunday roast ,,,
positive	@lemonishly ,,,
positive	Predator and friends! I love Sundays! ,,,
positive	it doesnt matter to me ,,,
positive	"@cmorbutt They're hilarious! Google them, some of the vids are on youtube ",,,
positive	@xxfishdrummerxx ooh.he wasn't from india.he was from uganda..as far as i understood it ,,,
positive	"Don't see hot guy, thinkin it might be safe for me to go outside again. Off to lounge in my hammock &amp; read! ",,,
positive	@stoutard well done - does that mean you will sleep to 2pm every day now?! ,,,
positive	"Nick Jonas is so pale compared to me. Actually, everyone is :| Haha, love him &amp; Jake for helping us meet  http://twitpic.com/5dead",,,
positive	@coollike http://twitpic.com/5dc1e - Come to the dark side. we have cookies!  haha I love the picture  I love your wall!,,,
positive	Haven't been on here in ages!  I've dyed my hair today ,,,
positive	"@pastormlee you did a great job in first service!! Especially liked the part about walmart and buying water, funyons and ammo ",,,
positive	May the Lord answer ALL your prayers. Psalm 20 1-5  I found serenity in this this morning. God bless,,,
positive	@mileycyrus I Love Your Bravery! ,,,
neutral		FCK-Br?ndby 4-0! ,,,
positive	"@spiv1 no prob, anytime you need some drinking support/encouragement, I&quot;m here  It's my specialty ",,,
positive	@szerlem lady u r also on twitter! din know that ,,,
positive	@nettlecake Uh-oh...just looked...forgot you were in England...don't think I could get there in time for dinner. ,,,
positive	@cindygarman I think it works the other way around.. try that.  ,,,
positive	Heyyyy! Back from church ,,,
positive	I love the dancing music from back to the future 3 ,,,
positive	"@News4WOAI  Oh, can't resist. 'Snippity do dah...snippity do dah day. Got a good feeling. Wonderful day.' ...&gt;&gt;Rim-shot &lt;&lt; ",,,
positive	@Samhain1929 You didn't seem all that evil awhile ago! ,,,
positive	@MGChislett  I really like The Worst Tatste in Music by The Radio Dept.  ,,,
positive	Pricing new york ,,,
positive	@JazminNastasha Yeah right u have the number ma...if we link...we link  L8TA,,,
neutral		"@creattica sketch day, photo-manip day.. Vector day?  ",,,
positive	"@BeaucoupBAG  just a few of those infamous Beaucoup spun with Hot, and some Beacoup Berry lemonade...and I'm good... ",,,
positive	almost to 30 followers ,,,
positive	Marks first communion...he looks so grown up in his little coat ,,,
negative	@Pittstock $GM good riddance.  sad though.
negative	"I Will NEVER Buy a Government Motors Vehicle: Until just recently, I drove GM cars. Since 1988, when I bought a .. http://tinyurl.com/lulsw8"
negative	Having the old Coca-Cola guy on the GM board is stupid has heck! #tcot #ala
negative	#RantsAndRaves The worst thing about GM (concord / pleasant hill / martinez): is the fucking UAW. ..   http://buzzup.com/4ueb
negative	"Give a man a fish, u feed him for the day. Teach him to fish, u feed him for life. Buy him GM, and u F**K him over for good."
negative	"The more I hear about this GM thing the more angry I get. Billions wasted, more bullshit. All for something like 40k employees and all the.."
negative	@QuantTrader i own a GM car and it is junk as far as quality compared to a honda
negative	sad day...bankrupt GM
positive	soo think someone should have a party this weekend preferably sat?  so i have an excuse to wear my dress which hasnt arrived yet LOL.,,,
neutral		@cthfc thank you so much! I'm glad you checked my interviews out  How is life in the UK on this Sunday?,,,
positive	@ayanojennifer or I should stop going to porn sites on it.....(jk) ,,,
positive	"@jordanknight Hey sweetie, I hope you are enjoying your birthday   Sorry I couldn't b there 2 help u celebrate but here's a kiss *MUAH*!",,,
positive	watching role modles and my baby brother ,,,
positive	@esme_g I fucking used this you bloody trollop  http://bit.ly/1UD3MV,,,
positive	Has just back from a great weekend  thanks abi ,,,
positive	@yoko71 awww! Thing#2 - Best Cupcake Maker - Learned Well from Mom!  what's the frosting? =D,,,
neutral		@KorinnaMS hey miss! may i have any photo from last night? ,,,
positive	@KatyCaptivated you're a freak too... a bigger one... p?h..   yesterday was nice!! and hot...   have you learned a lot?!,,,
positive	So im sitting the couch in a blanket  waiting for my laundry to finish,,,
positive	hopefully this Sunday will be a good one. ,,,
positive	@madhair thanks! ,,,
positive	@Zaferroni You too!!! ,,,
positive	on way to kiss concert!! ,,,
positive	"@linssen uh yeah, I did that too! I am also that anal!  I like my iTunes library to be organized properly! ~ grin!",,,
positive	you having so many twitters from me haha this is very last one. have a very awesome day! - amanda  ps: sorry again! ,,,
positive	''MCR is like my glasses - take em off when I go to bed only'' - thats genius ,,,
positive	At the mall with my guy then off to lunch ,,,
neutral		"@BellaNutella thank you muchly, I'll definitely take you up on that ",,,
positive	Can't wait for Bauer Power tomorrow ,,,
positive	good morning ,,,
positive	is giving Real Housewives of New Jersey a try! ,,,
neutral		@kidehen what is SDQ - structured data queries? (via @ssethi). Serendipitous Discovery Quotient. It has twitter hashtag #sdq ,,,
positive	"TODAY is my 2 month TWITTER anniversary! @ Pllikk, you were follower 14,000!  My message to ALL of you... http://twitpic.com/56kmr",,,
positive	"what an absolute quality day, i do believe that the boing boing may have gone a bit... whats the word ?????? flat ",,,
positive	in search of lunch ,,,
positive	"@lucascruikshank http://twitpic.com/5bqrx - Aww, she's really cute ",,,
positive	"Pool. Unders. City of Bones. Diet Dr Pepper. Going to be fab afternoon. Text if you want to talk loves, you have my number ",,,
positive	"Just won a race by half a minute  For those that haven't played it, try out GTR Evolution, well worth downloading the demo at least.",,,
positive	This is a good song  boom boom pow. Im so 3008 your so 2000 at late.,,,
neutral		@Admance Is it still raining down there? ,,,
positive	Doing some onine window shopping ,,,
positive	the only good thing about a fight between brothers is that they become best friends afterward.  ,,,
neutral		@MagdaS oh thank you!! that's sweet of you. Did you see my drunken hubby at the Cat Club thursday? he could've shown you pix of him ,,,
positive	@MaryAliceHale they are amazing and look amazing too. Have fun shopping ,,,
positive	"@theladyisugly No, I get it now. ",,,
positive	Just saw 4 or 5 pods of dolphins. Waiting for the sun to come out ,,,
positive	heading home to work on the *secret* project ,,,
positive	thanks everyone for the followfriday ,,,
positive	At Champagne french bakery having a cappacino; thinking about all the things I need 2 get done 2day. What a gorgeous day ,,,
positive	@Rakpenguin63 Haha. I can't wait for my next birthday.  But it passed this year. &quot;/,,,
positive	ready for this to be OVER ,,,
positive	@psam LOL! It's super free  it has all the things you need even a skype too...  Go check this http://m.fring.com/,,,
positive	@Bandrew love to understand more about nickname spanky @aliciaskimbit what the story ,,,
positive	"@StuckInLaLaLand I know! i love how there flying with other people,I thought they would be flying on a private jet. ;p There good guys ",,,
neutral		"@ancmowat  Thank you  how did your week go? Thank you for the pictures, I have had a lot going on, so not a lot of time...I will make time",,,
positive	is tired  xx,,,
neutral		Been job hunting for days. Media and non-media jobs. No lucky  Anyone know of anything???,,,
negative	I feel like last night was a dream... Well I guess I should say nightmare. ,,,
negative	It's not gonna happen again ,,,
negative	@kathyclugston Just investigated whether I could change my username to Ermintrude - someone's already nabbed it ,,,
negative	attempting to count the days till i return to canada...theres alot of them ,,,
positive	Also check out my future ex husband @thefluentone a awesome poet bring. Me to bliss write now! I can't handle it! ,,,
positive	Listening to Im Yours-Jason Mraz.  Great song &lt;3,,,
positive	"I'm working on new shell mermaid , hope to finish her on Friday ",,,
positive	Im looking forward to ruths chris tonite in celebration of successfully completing one year of marriage to @kcscrawford... ,,,
positive	"@mistressmia I've always had pubic hair, at least since puberty. Does this mean I'm behind fashion yet again? ",,,
positive	"@asafrommaui Morning!  No, I have the weekends off. Though I sleep in early on Sunday in order for me to produce Monday's Sunrise.",,,
positive	hola chicas ,,,
positive	"Arghh mite just die, revision will kill me ",,,
positive	"@DDubsTweetheart same thing, just takin care of my litter of kids too. Outside in the nice fresh air  and my trusty twitterberry on hand",,,
positive	Today was a real good day. ,,,
positive	@treacherousd I go to Bay Area Fellowship on the island.. And I go to the main one off of weber. ,,,
positive	"I am awestruck by the love of my fiance, and how that doesn't hold a candle to Jesus' love for me ",,,
positive	Taylor Swift - You Belong To Me ,,,
positive	"@gardenweb  following the rules? No!   I follow design rules, but not decorating rules. I break any visual rule that suits.",,,
positive	@farre  Oppsy!  I'm sure Mia appreciated the snack though.  ,,,
positive	Wow it is odd to see everything so green... guess this is what happens when you get rain...my trumpet vine even has buds ,,,
positive	schools out for summer ,,,
positive	"@viherrera omg vicky, you are so brave! ",,,
positive	"@TrudyG Now yes, I went 2 ur profile ;-) It is normal that dogs of her age seem disoriented... Hope she gets better.   Best wishes, flor.",,,
neutral		Shopping? I think so. ,,,
positive	harlee woke up and wants attention now  goofy cat grabs my hand and pulls it to her head or kisses my hand and rubs her face on it.,,,
positive	@Shay_Marie ,,,
positive	@dahveeed. Im heading out your way later! We should meet up! ,,,
positive	"Went to Mass, it was refreshing ",,,
positive	omg i would be trying so hard not to laugh right now ,,,
positive	thinks this Mexican place must be authentic since we are 2 miles from the border and nobody speaks English. ,,,
positive	"@mo_loves eh, not really...lol. i wish you had one, too. ",,,
positive	@yagui34 hi new friend ,,,
positive	bep UK number 1! boom boom pow. Will.i.am is a nutter ,,,
positive	@farre @farre Oopsy! I'm sure Mia appreciated the snack though. ,,,
positive	@jessicamloring Thankies ,,,
negative	@tvfanactic Jealous I wanted see that film ,,,
negative	"Yep, lost my bet to chris ",,,
negative	"Messed on these   But I'm makin' it right! @taraellis19, @dontennant, @elikamahony Best Holy Day wishes to you all!",,,
negative	 just found out my friend's dad passed away yesterday ,,,
negative	why do i even bother anymore? Everyone is makin me feel like im a waste of space ,,,
negative	"@Sarawkweird Hm, maybe Louise Rennison will break tradition and it will be out in October instead  I always order the UK versions anyway",,,
negative	is cursing AB's wardrobe handles. One drew blood ,,,
negative	@dkmissie Without anyone ,,,
positive	@themadcatlady Thankfully Tabs is a more elderly stray who appreciates his creature comforts and voluntarily stays in. ,,,
positive	"Oh, Guthrie, you are such a pretty theatre. I am so glad to be in you right. ",,,
positive	"@RealWorldMom I love the English Toffee capp! I half-fill with #Wawa dark roast, and finish with English Toffee! Yum!! ",,,
positive	ignorance is your new best friend     #delongeday,,,
positive	http://twitpic.com/5dedq - @Howby26 likes it too! ,,,
positive	Vote for SHINE @ Worldwide Festival now  Thanks ! http://www.worldwidefestiva...,,,
positive	Waiting for my MIL to come pick me up ,,,
positive	"&quot;The day is never done.&quot; writing my story, Behind Closed Doors ",,,
positive	Happy 17th of May to all my Norwegian friends  Enjoy,,,
